srcYear,srcMonth,srcStateName,Ration cards,Transactions through portability-Inter District under Antyodaya Anna Yojana,Transactions through portability-Inter District under Priority Household,Transactions through portability-Intra District under Antyodaya Anna Yojana,Transactions through portability-Intra District under Priority Household,Quantity distributed through portability Inter Distric under Antyodaya Anna Yojana,Quantity distributed through portability Inter District under Priority Household,Quantity distributed through portability Intra District under Antyodaya Anna Yojana,Quantity distributed through portability Intra District under Priority Household,YearCode,Year,MonthCode,Month
2020,Jul - 2020,Bihar,17897467,1411,12360,396867,2775753,48,307.63,13406.57,59551.29,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Chhattisgarh,5148694,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Daman & Diu,63092,0,0,4,190,0,0,0.14,3.99,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Goa,142557,2,10,141,539,0.07,0.18,4.93,10.03,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Gujarat,6886974,406,3053,917,8951,13.54,69.91,31.73,212.6,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Haryana,2699987,1439,6766,32386,381479,51.29,144.8,1164.3,9016.73,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Himachal Pradesh,679086,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Jammu And Kashmir,1649266,29,289,1385,6726,0.63,3.59,46.15,149.7,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Jharkhand,5681835,48,420,226,1382,1.65,9.2,7.84,36.61,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Karnataka,12749400,1556,59231,20811,587411,0.37,7.65,6.05,87.01,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Kerala,3751102,7014,35114,84999,505793,229.78,597.58,2754.66,9540.24,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,West Bengal,56112716,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Lakshadweep,5159,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Madhya Pradesh,11684831,3949,27419,24883,201530,134.84,614.79,845,4739.95,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Maharashtra,15312771,4298,46062,19388,264754,145.36,984.71,663.38,5647.14,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Manipur,598172,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Meghalaya,1284,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Mizoram,155554,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Nagaland,285383,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Odisha,9287962,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Rajasthan,11059000,1176,16244,58162,1287499,41.01,374.97,2027.29,28623.89,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Tamil Nadu,11125050,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Telangana,5346574,16315,185156,72280,806728,190.4,0,781.42,14292.08,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Tripura,578738,198,1201,934,5319,6.01,18.59,25.28,89.99,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jul - 2020,Uttarakhand,1357366,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
2020,Jun - 2020,Tamil Nadu,11127398,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Andaman & Nicobar Islands,16369,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Andhra Pradesh,8966671,8096,95770,135027,1773073,280.92,1495.66,4713.2,27283.05,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Arunachal Pradesh,179782,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Bihar,16831101,972,7922,368618,1750126,33.79,208.61,12685.82,45035.68,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Chhattisgarh,5117707,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Daman & Diu,65238,0,0,44,299,0,0,1.54,6.37,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Goa,142494,0,4,67,314,0,0.06,2.31,5.9,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Gujarat,6876881,304,2216,587,6566,10.26,51.88,20.08,157.95,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Haryana,2700472,1167,5585,30222,338834,40.3,117.54,1053.38,7707.14,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Himachal Pradesh,679239,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Jammu And Kashmir,1647716,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Jharkhand,5701477,0,0,0,1,0,0,0,0.03,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Karnataka,12747508,2040,60544,23176,607001,0.54,8.34,0.82,29.72,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Kerala,3745393,6964,34792,84495,490931,207.45,542.25,2577.4,8764.43,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Madhya Pradesh,11684833,2805,19104,20284,165209,95.05,443.89,691.48,3943.09,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Maharashtra,15260012,4405,43498,20215,271111,149.03,947.56,690.89,5766.8,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Manipur,588045,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Mizoram,155486,0,0,0,1,0,0,0,0.02,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Nagaland,283674,0,0,0,2,0,0,0,0.06,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Odisha,9287962,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Rajasthan,11138619,965,12145,58236,1289151,33.42,281.46,2023.93,28568.63,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Sikkim,93862,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Telangana,5343849,18703,221402,91337,1040244,196.13,0,767.72,14132.05,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Tripura,578793,246,1140,925,4763,7.8,18.52,25.24,80.44,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Uttarakhand,1343486,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,Uttar Pradesh,35327848,3617,60176,32249,840129,126.6,1252.14,1128.72,17493.04,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Jun - 2020,West Bengal,56110738,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
2020,Mar - 2020,Tripura,578855,269,1057,2682,11323,9.01,18.84,87.09,222.41,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Uttarakhand,1334995,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Andaman & Nicobar Islands,16352,0,1,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,West Bengal,55413750,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Andhra Pradesh,8227290,8635,106835,134299,1767045,299.21,1766.32,4640.64,27166.43,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Arunachal Pradesh,177208,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Bihar,16589087,1364,8061,358436,1571245,47.67,261.24,12531.62,40118.37,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Chhattisgarh,5282952,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Daman & Diu,55712,0,0,108,1389,0,0,3.72,32.72,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Goa,142451,1,7,143,838,0.04,0.12,5.01,15.91,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Gujarat,6535401,313,3038,1909,20099,10.13,69.56,60.58,462.4,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Haryana,2700299,1345,5643,23129,271545,39.55,108.76,715.41,5982.37,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Himachal Pradesh,669533,2,6,209,547,1.11,1.79,6.93,11.5,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Jammu And Kashmir,1646114,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Jharkhand,5712147,10,146,3850,38926,0.4,3.6,144.39,992.81,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Karnataka,12723982,1078,38269,19851,465052,0.38,8.77,6.94,109.38,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Kerala,3738177,7803,39069,116390,701304,236.42,662.53,3445.7,12801.46,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Lakshadweep,5155,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Madhya Pradesh,11684833,4527,30488,35127,279457,132.95,639.67,1105.83,6717.4,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Maharashtra,15113125,5452,44454,41459,540084,178.03,976.74,1357.05,11501.7,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Manipur,588009,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Mizoram,155525,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Nagaland,282595,0,0,3,344,0,0,0.11,7.71,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Odisha,9323917,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Punjab,3375938,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Rajasthan,11154766,1661,23988,81843,1563863,57.82,557.96,2850.55,35340.98,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Uttar Pradesh,35441397,631,8801,37055,627284,22.08,184.27,1296.92,13344.12,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Sikkim,94638,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Tamil Nadu,11107628,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,Mar - 2020,Telangana,5331790,19198,211320,73792,873996,710.69,4856.04,2501.78,16472.86,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020,May - 2020,Kerala,3743771,6811,33268,76403,425283,214.1,539.44,2428.12,7873.68,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Andaman & Nicobar Islands,4944,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Andhra Pradesh,8953109,9020,103661,135574,1794768,313.53,1607.58,4729.04,27647.21,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Arunachal Pradesh,177316,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Bihar,16831101,803,6035,319755,1449069,27.12,160.41,10348.63,34312.96,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Chhattisgarh,5117707,3149,0,22711,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Daman & Diu,55620,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Goa,142494,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Gujarat,6871554,302,1970,491,5741,10.22,46.45,16.85,137.77,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Haryana,2701106,515,2161,8712,110141,17.63,43.22,301.99,2439.03,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Himachal Pradesh,679433,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Jammu And Kashmir,1645302,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Jharkhand,5714808,0,1,569,3620,0,0,19.04,80.51,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Karnataka,12745176,0,1697,0,17380,0,0.01,0,0.55,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Madhya Pradesh,11684833,4331,31359,34088,283998,144.61,714.42,1165.49,7132.27,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Maharashtra,15163494,5008,46827,21928,304344,168.92,1020.15,749.5,6544.46,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Manipur,587885,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Mizoram,155493,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Nagaland,283674,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Odisha,9287962,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Rajasthan,11203378,437,5169,57386,1290358,15.09,118.67,1998.12,28563.61,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Sikkim,94087,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Tamil Nadu,11120242,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Telangana,5339718,19403,228590,69600,885964,201.88,0,666.31,12728.2,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Tripura,578888,264,1112,772,4436,8.39,18.22,22.46,78.34,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Uttarakhand,1343486,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,Uttar Pradesh,35253765,3367,52077,24088,700127,117.85,1084.12,843.08,14541.42,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,May - 2020,West Bengal,56127068,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
2020,Nov - 2020,West Bengal,56134008,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Andaman & Nicobar Islands,16743,15,15,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Andhra Pradesh,8440848,14160,142534,295167,3747534,245.03,1113.36,5145.84,29164.25,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Arunachal Pradesh,117836,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Bihar,17646728,4029,33977,457937,3500217,137.28,797,15234.92,73431.44,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Chhattisgarh,5118546,1540,0,17808,0,23715.73,87406.54,23715.52,87405.72,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Daman & Diu,52293,0,0,23,1604,0,0,0.81,34.57,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Goa,142726,1,15,37,291,0.04,0.21,1.3,5.61,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Gujarat,6865383,738,5898,1753,18333,25.24,136.87,60.35,427.86,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Haryana,2699339,0,0,41500,484296,59.59,184.58,1167.92,9187.64,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Himachal Pradesh,671428,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Jammu And Kashmir,1646592,37,192,2483,16774,1.36,4.08,86.17,365.09,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Jharkhand,5676406,4,69,261,2372,0.07,1.6,7.97,50.19,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Karnataka,12208326,1913,79599,17297,583548,0.67,13.32,6.09,100.04,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Kerala,3801531,7267,37622,84491,525374,210.5,539.46,2571.46,9048.63,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Ladakh,29268,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Lakshadweep,5160,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Madhya Pradesh,10850067,5118,34050,36577,298848,183.6,743.78,1291.74,6558.71,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Maharashtra,15577732,6641,62594,39331,563094,231.85,1425.38,1417.87,12940.7,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Meghalaya,417569,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Mizoram,155964,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Nagaland,293442,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Odisha,9261751,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Rajasthan,10808107,1431,19092,59026,1248416,49.85,440.86,2055.99,27540.51,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Tamil Nadu,11187347,0,1,0,1,0,0.01,0,0.02,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Telangana,5352122,16241,185357,69860,852191,216.72,0,885.97,15881.22,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Tripura,578376,191,1260,968,6321,6.31,21.18,30.49,116.54,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Uttarakhand,1349309,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Nov - 2020,Uttar Pradesh,35762251,4574,100983,46090,1041170,160.09,2070.41,1613.15,21816.57,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Oct - 2020,Telangana,5350637,16229,190249,67886,832392,218.59,0,856.46,15527.44,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Andaman & Nicobar Islands,16746,5,5,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Andhra Pradesh,8959249,14856,155640,294850,3787306,257.85,1230.31,5141.98,29595.85,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Arunachal Pradesh,181418,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Bihar,17815939,3077,27062,425320,3225612,106.29,652.49,14638.23,70057.07,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Chhattisgarh,5118546,1,0,52,0,24168.17,88387.93,24168.17,88387.93,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Daman & Diu,62413,0,0,22,1584,0,0,0.77,34.25,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Goa,142689,2,17,117,404,0.07,0.24,4.1,7.47,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Gujarat,6702798,704,5648,1388,16046,24.19,129.89,47.65,376.29,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Haryana,2699158,1773,8710,33761,402589,61.64,184.97,1177.44,9284.85,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Himachal Pradesh,672162,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Nov - 2020,Manipur,593727,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,Oct - 2020,Jammu And Kashmir,1644526,15,238,3186,18796,0.48,5.45,111.11,413.45,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Jharkhand,5675205,3,86,755,5732,0.11,1.93,25.48,135.78,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Karnataka,12785308,1961,78872,20022,633300,0.68,14.48,6.95,117.3,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Kerala,3796092,7128,37507,83069,522403,208.87,524.02,2551.63,8825.73,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Ladakh,29250,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Lakshadweep,5160,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Madhya Pradesh,10972373,5745,39176,36644,321608,183.82,828.64,1171.28,6849.52,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Maharashtra,15526814,6900,67204,40578,593312,221.08,1390.29,1384.79,12694.78,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Manipur,602118,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Meghalaya,421505,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Mizoram,155704,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Nagaland,290572,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Odisha,9261750,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Rajasthan,10836219,1565,21009,61775,1322601,54.41,485.16,2152.99,29229.55,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Tamil Nadu,11155998,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Tripura,578411,240,1170,1297,6239,6.42,18.42,28.83,108.78,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Uttarakhand,1366778,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,Uttar Pradesh,35731082,4278,95044,49026,1000503,149.73,1923.16,1715.91,20840.11,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Oct - 2020,West Bengal,56137751,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,Sep - 2020,Tripura,578176,197,1281,901,5152,5.97,19.66,26.26,90.69,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020,Sep - 2020,Andaman & Nicobar Islands,5028,10,10,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020,Sep - 2020,Andhra Pradesh,8960278,7107,75668,145754,1876169,247.92,1198.56,5087.47,29329.39,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020,Sep - 2020,Uttar Pradesh,35669120,3860,82202,45141,918949,135.1,1669.83,1579.94,19178.61,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
2020,Sep - 2020,Arunachal Pradesh,172296,0,0,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
